Advertiser,Campaign,Site (CM360),Placement,Ad,Creative,Date,Impressions,Clicks,Click Rate
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/21/25,0,24,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/22/25,0,14,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/23/25,0,20,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/24/25,0,17,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/25/25,0,25,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/26/25,0,18,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-CE-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/27/25,0,30,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,Tracking,7/21/25,0,13,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,Tracking,7/22/25,0,22,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,Tracking,7/23/25,0,16,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,Tracking,7/24/25,0,20,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,Tracking,7/25/25,0,25,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,Tracking,7/26/25,0,19,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-FF-WBW-DE-Grn-9x16-30s_AU~None,Tracking,7/27/25,0,20,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/21/25,0,21,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/22/25,0,29,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/23/25,0,31,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/24/25,0,39,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/25/25,0,34,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/26/25,0,25,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25TikTok-MG-HV-DE-Grn-9x16-30s_AU~None,Tracking,7/27/25,0,27,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/21/25,76622,17,0.02
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/22/25,111720,49,0.04
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/23/25,120117,42,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/24/25,72977,17,0.02
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/25/25,79967,40,0.05
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/26/25,67970,48,0.07
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-CE-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/27/25,78493,69,0.09
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,Tracking,7/21/25,148309,39,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,Tracking,7/22/25,142578,39,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,Tracking,7/23/25,124000,27,0.02
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,Tracking,7/24/25,29152,5,0.02
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,Tracking,7/25/25,11356,2,0.02
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,Tracking,7/26/25,41394,26,0.06
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-FF-WBW-DE-Grn-1x1-30s_AU~None,Tracking,7/27/25,96304,95,0.1
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/21/25,120490,32,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/22/25,164690,49,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/23/25,103723,33,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/24/25,148994,24,0.02
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/25/25,79041,35,0.04
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/26/25,26545,23,0.09
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Criteo (AE),CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,CH~Video_PB~Criteo (AE)_SZ~1x1_DT~None_LG~Grn_MK~DE_PD~Engagement-Video-Summer25Video-MG-HV-DE-Grn-1x1-30s_AU~None,Tracking,7/27/25,83042,56,0.07
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/21/25,1736,3,0.17
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/22/25,1373,1,0.07
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/23/25,2355,1,0.04
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/24/25,3129,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/25/25,2599,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,Epsilon,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~Epsilon_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/26/25,4215,5,0.12
